host	virus	score	rank	species_tag	genus_tag
GCF_000258145.1	NC_001895.1	0.5437428392819933	2	1	1
GCF_000258145.1	AF063097.1	0.5437428392819933	2	1	1
GCF_000258145.1	NC_001416.1	0.5241726254587439	7	1	1
GCF_000258145.1	NC_049949.1	0.513728333297633	6	1	1
GCF_000258145.1	NC_049954.1	0.4938478976284417	6	1	1
GCF_000258145.1	NC_027382.1	0.4786223550314973	1	0	0
GCF_000258145.1	NC_049457.1	0.4378506741207442	2	1	1
GCF_000258145.1	NC_049449.1	0.4129036354685192	5	0	0
GCF_000258145.1	NC_047818.1	0.3711247763864043	5	0	0
GCF_000258145.1	NC_019501.1	0.3549269111637996	1	1	1
GCF_000258145.1	NC_049955.1	0.3434692888498682	8	1	1
GCF_000258145.1	NC_049947.1	0.3112163424191166	8	1	1
GCF_000258145.1	NC_049342.1	0.2817526774547589	5	1	1
GCF_000258145.1	NC_049952.1	0.2609234870701146	8	1	1
GCF_000258145.1	NC_049452.1	0.2531519918271314	5	0	0
GCF_000258145.1	NC_049946.1	0.2277471607549626	7	1	1
GCF_000258145.1	NC_005344.1	0.1695893927208462	1	0	0
GCF_000258145.1	AF547987.1	0.1695893927208462	1	0	0
GCF_000258145.1	NC_019716.1	0.1694499550662772	8	1	1
GCF_000258145.1	NC_021774.1	0.1606385549055208	7	0	0
GCF_000258145.1	NC_019488.1	0.1448320382800363	13	0	0
GCF_000258145.1	NC_049948.1	0.1359825591509396	10	1	1
GCF_000258145.1	NC_019705.1	0.1159441755463247	1	1	1
GCF_000258145.1	NC_002167.1	0.1126131360112755	1	1	1
GCF_000258145.1	NC_019708.1	0.1100759130203484	3	1	1
GCF_000258145.1	NC_019769.1	0.1075020726824761	1	1	1
GCF_000258145.1	NC_019710.1	0.1043162122328666	2	1	1
GCF_000258145.1	NC_002730.1	0.1035652630754367	3	1	1
GCF_000258145.1	NC_002166.1	0.1023687776987067	1	1	1
GCF_000258145.1	NC_049926.1	0.1005587041933331	1	1	1
GCF_000258145.1	NC_019719.1	0.0859643686187632	1	1	1
GCF_000258145.1	NC_019709.1	0.0851359511150672	1	1	1
GCF_000258145.1	NC_026014.1	0.0839963126151784	6	1	1
GCF_000258145.1	NC_019706.1	0.0824765217391304	2	1	1
GCF_000258145.1	NC_027398.1	0.0784301068607712	3	0	0
GCF_000258145.1	NC_016160.1	0.0744667330405608	2	1	1
GCF_000258145.1	NC_009514.1	0.0717138512579485	10	1	1
GCF_000258145.1	CP000711.1	0.0685686054667097	3	1	1
GCF_000258145.1	NC_019768.1	0.065727252339153	3	1	1
GCF_000258145.1	NC_019767.1	0.0617352533931017	3	1	1
GCF_000258145.1	NC_004348.1	0.0612598274293861	3	0	0
GCF_000258145.1	NC_004913.3	0.0596952286773794	8	1	1
GCF_000258145.1	NC_008464.1	0.0591748656993924	6	1	1
GCF_000258145.1	NC_000902.1	0.058599252403925	8	1	1
GCF_000258145.1	KJ909655.1	0.0584542022016127	8	1	1
GCF_000258145.1	NC_049391.1	0.0583842339622641	6	1	1
GCF_000258145.1	NC_019715.1	0.0576097175198342	6	1	1
GCF_000258145.1	NC_004914.3	0.0569682697030587	8	1	1
GCF_000258145.1	NC_014900.1	0.0563287405455521	2	0	0
GCF_000258145.1	NC_019720.1	0.0560424077515865	4	1	1
GCF_000258145.1	NC_049341.1	0.0555128630505866	8	1	1
GCF_000258145.1	NC_011802.1	0.050615648649293	3	0	0
GCF_000258145.1	NC_047875.1	0.0492632113678512	2	0	0
GCF_000258145.1	NC_049343.1	0.0469762265064616	8	1	1
GCF_000258145.1	NC_049344.1	0.0460758388101003	8	1	1
GCF_000258145.1	NC_013059.1	0.045304649176327	5	0	0
GCF_000258145.1	NC_011976.1	0.0432209642923563	6	0	0
GCF_000258145.1	NC_049943.1	0.034858448155394	10	1	1
GCF_000258145.1	NC_049945.1	0.033956873930405	10	1	1
GCF_000258145.1	NC_031946.1	0.0334401483569468	5	0	0
GCF_000258145.1	NC_042346.1	0.0323055694016039	6	0	0
GCF_000258145.1	NC_019714.1	0.0321007533439245	5	1	1
GCF_000258145.1	NC_002371.2	0.0320401869427667	4	0	0
GCF_000258145.1	BK000583.1	0.0320401869427667	4	0	0
GCF_000258145.1	AF527608.1	0.0320401869427667	4	0	0
GCF_000258145.1	NC_031019.1	0.0311980827094644	4	0	0
GCF_000258145.1	NC_003444.1	0.0304995695096293	10	0	0
GCF_000258145.1	NC_028696.2	0.0300435337945715	8	0	0
GCF_000258145.1	NC_030919.1	0.0288896466122872	6	0	0
GCF_000258145.1	NC_005841.1	0.0288870508081466	6	0	0
GCF_000258145.1	NC_049944.1	0.0275799211238936	9	1	1
GCF_000258145.1	NC_003356.1	0.0269226776277157	5	1	1
GCF_000258145.1	NC_011356.1	0.0256943759108131	9	1	1
GCF_000258145.1	NC_006949.1	0.0250952358208955	6	0	0
GCF_000258145.1	NC_050154.1	0.0244285742493884	1	1	1
GCF_000258145.1	NC_011357.1	0.0226534857676154	13	1	1
GCF_000258145.1	NC_049942.1	0.0226156508968845	13	1	1
GCF_000258145.1	NC_049920.1	0.0223262332322557	8	1	1
GCF_000258145.1	NC_004813.1	0.0214819886069394	12	1	1
GCF_000258145.1	NC_041935.1	0.0211840429419826	10	1	1
GCF_000258145.1	NC_049921.1	0.0209311688811862	8	1	1
GCF_000258145.1	NC_027984.1	0.0208259521126272	9	1	1
GCF_000258145.1	NC_027339.1	0.0197708158587095	17	0	0
GCF_000258145.1	NC_042128.1	0.0197264018618545	3	1	1
GCF_000258145.1	NC_005856.1	0.0195814481012658	3	1	1
GCF_000258145.1	NC_049919.1	0.019368219089078	10	1	1
GCF_000258145.1	NC_049923.1	0.0193308330961866	11	1	1
GCF_000258145.1	NC_028656.1	0.019063042528997	8	1	1
GCF_000258145.1	NC_049941.1	0.0188790654253677	14	1	1
GCF_000258145.1	NC_010237.1	0.0188774887609432	10	1	1
GCF_000258145.1	NC_049924.1	0.0185081423728813	9	1	1
GCF_000258145.1	NC_000924.1	0.0176405432138803	8	1	1
GCF_000258145.1	AP004402.1	0.017613410507569	8	1	1
GCF_000258145.1	NC_049922.1	0.0173170593104326	11	1	1
GCF_000258145.1	NC_049925.1	0.0170316557323806	8	1	1
GCF_000258145.1	NC_031129.1	0.0071032161051766	16	0	0
GCF_000258145.1	NC_025830.1	0.0054119912682531	1	1	1
GCF_000264765.2	NC_005856.1	0.0131240814345991	8	0	0
GCF_000264765.2	NC_042128.1	0.0110254025044722	9	0	0
GCF_000269945.1	NC_031016.1	0.5845107143743947	1	1	1
GCF_000269945.1	NC_049811.1	0.0275285128943579	4	0	1
GCF_000269945.1	NC_049812.1	0.0271312811594202	4	0	1
GCF_000269945.1	NC_021861.1	0.0266702969912649	4	0	1
GCF_000269945.1	NC_049810.1	0.024578976744186	4	0	1
GCF_000269945.1	NC_049381.1	0.0238565871411241	3	0	1
GCF_000269945.1	NC_049401.1	0.0235758283240303	3	0	1
GCF_000269945.1	NC_004302.1	0.022891752023988	5	0	1
GCF_000269945.1	NC_031013.1	0.0225473104430747	6	0	1
GCF_000269945.1	DQ394809.1	0.0222236091927672	6	0	1
GCF_000269945.1	DQ394807.1	0.021788427543968	5	0	1
GCF_000269945.1	NC_049377.1	0.0216670252403846	3	0	1
GCF_000269945.1	DQ394808.1	0.0215474908312958	5	0	1
GCF_000269945.1	NC_031064.1	0.0214224984807469	6	0	1
GCF_000269945.1	NC_004066.1	0.0211047904777433	5	0	1
GCF_000269945.1	DQ394806.1	0.0209155174921224	5	0	1
GCF_000269945.1	NC_049363.1	0.0207183715223557	3	0	1
GCF_000269945.1	NC_049402.1	0.0205708099698071	3	0	1
GCF_000269945.1	NC_004746.1	0.0184854885779866	7	0	1
GCF_000269945.1	NC_031040.1	0.0156820514584049	5	0	1
GCF_000269945.1	NC_005822.1	0.015591874300634	5	0	1
GCF_000269945.1	NC_002667.1	0.0125165953530621	6	0	1
GCF_000281535.2	NC_049448.1	1.1127689904646585	1	1	1
GCF_000281535.2	NC_049449.1	1.09989	1	1	1
GCF_000281535.2	NC_049452.1	0.6948038951148535	1	1	1
GCF_000281535.2	NC_047818.1	0.2871273881932021	8	1	1
GCF_000281535.2	NC_019488.1	0.1987136248790925	10	0	0
GCF_000281535.2	NC_049342.1	0.1914310523494729	8	0	0
GCF_000281535.2	NC_049454.1	0.1695960672596708	2	1	1
GCF_000281535.2	NC_049453.1	0.1634033423732283	1	1	1
GCF_000281535.2	NC_016761.1	0.0500162868369351	1	0	0
GCF_000281535.2	KC911857.1	0.0500098229470909	1	0	0
GCF_000281535.2	KC911856.1	0.0500098229470909	1	0	0
GCF_000281535.2	JQ691610.1	0.0500098229470909	1	0	0
GCF_000281535.2	NC_054654.1	0.0171684853821768	2	1	1
GCF_000281535.2	NC_054653.1	0.016835911275894	1	1	1
GCF_000281535.2	NC_054652.1	0.0166507079966742	2	1	1
GCF_000283675.1	NC_048633.1	0.6830173769464829	1	1	1
GCF_000283675.1	NC_048641.1	0.610042542859126	1	1	1
GCF_000283675.1	NC_031055.1	0.6023774662463163	1	1	1
GCF_000283675.1	NC_011167.1	0.1965692603193733	1	0	1
GCF_000283675.1	NC_029024.1	0.1814792014865941	1	1	1
GCF_000283675.1	NC_018277.1	0.0413165519820493	4	0	0
GCF_000283675.1	NC_019502.1	0.0360968390351568	6	0	1
GCF_000283675.1	NC_004820.1	0.0304953110188126	5	1	1
GCF_000283675.1	DQ222851.1	0.0264144727570667	5	0	1
GCF_000283675.1	NC_007458.1	0.025962094864843	5	1	1
GCF_000283675.1	NC_007814.1	0.025469161004898	5	1	1
GCF_000283675.1	DQ289556.1	0.0237221726915152	5	1	1
GCF_000283675.1	NC_007734.1	0.0216940015171164	5	1	1
GCF_000283675.1	NC_025424.1	0.0210313774973711	5	0	1
GCF_000283675.1	NC_004821.1	0.0171846979621542	11	1	1
GCF_000283675.1	NC_018085.1	0.0150889655172413	6	0	1
GCF_000283675.1	NC_028748.2	0.0124278238523536	6	0	1
GCF_000305335.2	NC_018285.1	0.0124681132538397	1	1	1
GCF_000338755.1	NC_018085.1	1.1437305010478185	1	1	1
GCF_000338755.1	NC_023599.1	1.0249594986072426	1	1	1
GCF_000338755.1	NC_019502.1	0.9198477475732528	1	1	1
GCF_000338755.1	NC_018277.1	0.4100785340314136	2	0	0
GCF_000338755.1	NC_029008.1	0.1218050050619486	2	1	1
GCF_000338755.1	NC_028748.2	0.071601605342055	3	1	1
GCF_000338755.1	NC_048762.1	0.042714260089686	1	1	1
GCF_000338755.1	NC_004820.1	0.0374804593207916	4	0	1
GCF_000338755.1	NC_025424.1	0.0372240378548895	3	1	1
GCF_000338755.1	NC_004821.1	0.0342473112913287	4	0	1
GCF_000338755.1	NC_048641.1	0.024100530967309	8	0	1
GCF_000338755.1	NC_031055.1	0.0237977120599456	8	0	1
GCF_000338755.1	NC_048633.1	0.0233062746107034	8	0	1
GCF_000354175.2	NC_055862.1	0.962497268953463	1	1	1
GCF_000439915.2	NC_000896.1	0.0136420500171291	2	1	1
GCF_000468915.2	KF751795.1	0.3047576022813903	1	1	1
GCF_000468915.2	KF751796.1	0.3043966270904425	1	1	1
GCF_000468915.2	KF751797.1	0.2905060193019924	1	1	1
GCF_000468915.2	KF751794.1	0.2651129885120052	1	1	1
GCF_000468915.2	KF751793.1	0.2478843837638375	1	1	1
GCF_000468955.1	NC_056724.1	0.1338604829637777	4	0	1
GCF_000468955.1	NC_002796.1	0.1338604829637777	4	0	1
GCF_000468955.1	NC_002667.1	0.1052576182052875	5	0	1
GCF_000468955.1	NC_004746.1	0.1024800612088753	4	0	1
GCF_000468955.1	NC_031064.1	0.0848268637091873	2	0	1
GCF_000468955.1	NC_002671.1	0.064427643454773	3	0	1
GCF_000468955.1	NC_002666.1	0.024297984129664	5	0	1
GCF_000478385.1	NC_055021.1	0.6874525714285715	1	1	1
GCF_000478385.1	NC_055025.1	0.6859126610630285	1	1	1
GCF_000478385.1	NC_055020.1	0.6621902534984799	1	1	1
GCF_000478385.1	NC_055022.1	0.6380947755717028	1	1	1
GCF_000478385.1	NC_055024.1	0.4423492296833548	1	1	1
GCF_000478385.1	NC_055023.1	0.319308160011956	1	1	1
GCF_000478385.1	NC_007047.1	0.147831458859162	1	0	1
GCF_000478385.1	NC_048192.1	0.0865115271096237	1	1	1
GCF_000478385.1	NC_007051.1	0.0650703877244784	1	0	1
GCF_000478385.1	NC_007053.1	0.0181992760180995	4	0	1
GCF_000478385.1	NC_055043.1	0.0170266005782734	4	0	1
GCF_000478385.1	NC_054977.1	0.0157999930723934	4	0	1
GCF_000478385.1	NC_029119.1	0.0139951759234611	2	0	1
GCF_000493675.1	NC_010393.1	1.6870607748691102	3	1	1
GCF_000493675.1	NC_010392.1	0.7034430543812252	4	1	1
GCF_000493675.1	NC_031940.1	0.6423610177705976	1	1	1
GCF_000493675.1	NC_004313.1	0.4446443248897855	4	1	1
GCF_000493675.1	NC_019545.1	0.2253933835920177	6	1	1
GCF_000493675.1	NC_022749.1	0.1624431405000251	5	0	0
GCF_000493675.1	NC_027339.1	0.1600582323061293	5	0	0
GCF_000493675.1	NC_021857.1	0.1576970237492465	4	0	0
GCF_000493675.1	NC_028699.1	0.0721645802650957	12	1	1
GCF_000493675.1	NC_003444.1	0.0630475648702594	6	0	0
GCF_000493675.1	NC_010391.1	0.0498924724387332	6	1	1
GCF_000493675.1	NC_029015.2	0.0417214449849294	2	1	1
GCF_000493675.1	NC_028701.2	0.0417214449849294	2	1	1
GCF_000493675.1	NC_010463.1	0.0245182370225269	18	1	1
GCF_000493675.1	NC_047753.1	0.0156866130727494	16	1	1
GCF_000493675.1	NC_031129.1	0.0083061785489873	11	1	1
GCF_000496605.2	NC_030931.1	0.3108544672923981	1	1	1
GCF_000496605.2	NC_031091.1	0.1049260457055711	1	1	1
GCF_000496605.2	NC_007805.1	0.0925323630704865	1	1	1
GCF_000496605.2	NC_030929.1	0.0839717259804621	1	1	1
GCF_000496605.2	NC_016762.1	0.0812408621145822	1	1	1
GCF_000496605.2	NC_016765.1	0.0761111228342958	1	1	1
GCF_000496605.2	NC_002484.2	0.0675934223584872	1	1	1
GCF_000496605.2	JX403939.1	0.0672113241935157	1	1	1
GCF_000496605.2	NC_028667.1	0.0201844406839592	1	1	1
GCF_000496605.2	NC_006548.1	0.0199798392257863	1	1	1
GCF_000496605.2	NC_027986.1	0.019376736556108	1	1	1
GCF_000496605.2	NC_027992.1	0.0192042536407766	1	1	1
GCF_000550805.1	NC_042139.2	0.6358783733551409	1	1	1
GCF_000717535.1	NC_018277.1	0.4958467097513089	1	0	0
GCF_000717535.1	NC_029008.1	0.4694378826592103	1	1	1
GCF_000717535.1	NC_025424.1	0.386709165790396	1	1	1
GCF_000717535.1	NC_028748.2	0.3356828349491881	1	1	1
GCF_000717535.1	NC_019502.1	0.3337030697506812	2	1	1
GCF_000717535.1	NC_023599.1	0.3332908191478386	2	1	1
GCF_000717535.1	NC_018085.1	0.2247899018860735	2	1	1
GCF_000717535.1	NC_048641.1	0.0428675131295837	5	0	1
GCF_000717535.1	NC_031055.1	0.0423288904118977	5	0	1
GCF_000717535.1	NC_048633.1	0.0414547726865938	5	0	1
GCF_000717535.1	NC_004821.1	0.0308795258889582	8	0	1
GCF_000717535.1	NC_004820.1	0.0297691766430491	6	0	1
GCF_000717535.1	NC_048762.1	0.0271302774663677	2	1	1
GCF_000735125.2	NC_027299.1	0.7072697899838449	1	1	1
GCF_000735125.2	NC_020858.2	0.532720987075179	1	1	1
GCF_000735125.2	NC_020856.2	0.3257270284136717	1	1	1
GCF_000742895.1	NC_048641.1	0.4020094144321311	2	0	1
GCF_000742895.1	NC_031055.1	0.3969582372695498	2	0	1
GCF_000742895.1	NC_048633.1	0.3430242393055307	2	0	1
GCF_000742895.1	DQ289556.1	0.043940228507211	3	1	1
GCF_000742895.1	DQ222851.1	0.042477881196231	3	1	1
GCF_000742895.1	NC_007458.1	0.0417503991624835	3	0	1
GCF_000742895.1	NC_007814.1	0.0351065981987675	3	1	1
GCF_000742895.1	NC_007734.1	0.0342088237453201	3	1	1
GCF_000742895.1	NC_004821.1	0.0336556768558952	5	0	1
GCF_000742895.1	NC_019502.1	0.0158052690254724	7	0	1
GCF_000770155.1	NC_019704.1	0.409923402140845	1	0	0
GCF_000770155.1	NC_019717.1	0.3711000793545826	1	0	0
GCF_000770155.1	NC_001901.1	0.3472172094878706	1	0	0
GCF_000770155.1	NC_049451.1	0.0589637438856506	2	0	0
GCF_000770155.1	NC_049453.1	0.051475665967354	4	0	0
GCF_000770155.1	NC_016160.1	0.0453688865551948	7	0	0
GCF_000770155.1	NC_019708.1	0.0444161478920069	9	0	0
GCF_000770155.1	NC_019768.1	0.0440432410533423	9	0	0
GCF_000770155.1	NC_002167.1	0.0405026993355481	9	0	0
GCF_000770155.1	NC_002166.1	0.040275882800422	7	0	0
GCF_000770155.1	NC_019709.1	0.0399324584405898	6	0	0
GCF_000770155.1	NC_019719.1	0.0396514399922943	8	0	0
GCF_000770155.1	NC_019715.1	0.0248327353580271	8	0	0
GCF_000770155.1	NC_019714.1	0.0209135745400502	12	0	0
GCF_000770155.1	NC_019705.1	0.0202635104104853	10	0	0
GCF_000770155.1	NC_019769.1	0.0202416938712657	8	0	0
GCF_000770155.1	NC_049926.1	0.0197601739603153	14	0	0
GCF_000770155.1	NC_019767.1	0.0195588793425476	11	0	0
GCF_000770155.1	NC_019710.1	0.0193735534266764	11	0	0
GCF_000770155.1	NC_019721.1	0.0192080956306677	3	0	0
GCF_000770155.1	NC_016158.1	0.0147330772954655	3	0	0
GCF_000770155.1	NC_019706.1	0.0118021026180458	13	0	0
GCF_000770155.1	NC_019720.1	0.0114436525385312	14	0	0
GCF_000800845.1	CP000711.1	1.1557975581366429	1	1	1
GCF_000800845.1	NC_049948.1	0.8027953413398237	1	1	1
GCF_000800845.1	NC_049949.1	0.7633149169968939	4	1	1
GCF_000800845.1	NC_021857.1	0.6918499529837253	2	0	0
GCF_000800845.1	NC_009514.1	0.671189049148253	1	1	1
GCF_000800845.1	NC_049946.1	0.6150161568499839	1	1	1
GCF_000800845.1	NC_003444.1	0.583831795867724	2	0	0
GCF_000800845.1	NC_019716.1	0.5678150887441024	5	1	1
GCF_000800845.1	NC_047818.1	0.4898637567084078	4	0	0
GCF_000800845.1	NC_049954.1	0.4483917525773196	7	1	1
GCF_000800845.1	NC_049449.1	0.4450414069252229	3	0	0
GCF_000800845.1	NC_027339.1	0.4343843275417438	2	0	0
GCF_000800845.1	NC_049342.1	0.4188741825978202	2	1	1
GCF_000800845.1	NC_049955.1	0.3894031145741879	7	1	1
GCF_000800845.1	NC_022749.1	0.3525372508677499	2	0	0
GCF_000800845.1	NC_049953.1	0.3471971760121972	9	1	1
GCF_000800845.1	NC_049947.1	0.34024734685138	7	1	1
GCF_000800845.1	NC_027398.1	0.3180519663414382	1	0	0
GCF_000800845.1	NC_049952.1	0.281114628714394	7	1	1
GCF_000800845.1	NC_049452.1	0.2712411887808804	4	0	0
GCF_000800845.1	NC_049951.1	0.2317535323691296	9	1	1
GCF_000800845.1	NC_042057.1	0.2265920559114735	9	1	1
GCF_000800845.1	NC_001416.1	0.2105642488969527	9	1	1
GCF_000800845.1	NC_019723.1	0.2065505202803143	9	1	1
GCF_000800845.1	NC_019711.1	0.2056856707832854	9	1	1
GCF_000800845.1	NC_019488.1	0.1580598376176099	12	0	0
GCF_000800845.1	KF030445.1	0.1445127887966542	4	1	1
GCF_000800845.1	NC_002730.1	0.1397772170143875	1	1	1
GCF_000800845.1	NC_049941.1	0.1385476638205946	5	1	1
GCF_000800845.1	NC_019501.1	0.1370680300660848	2	1	1
GCF_000800845.1	NC_049944.1	0.1305274376169965	4	1	1
GCF_000800845.1	NC_011357.1	0.1268341577228185	5	1	1
GCF_000800845.1	NC_049943.1	0.1188144396310788	5	1	1
GCF_000800845.1	NC_011356.1	0.1172869454969396	4	1	1
GCF_000800845.1	NC_004313.1	0.1161083274801365	10	0	0
GCF_000800845.1	NC_019710.1	0.1119332129697863	1	1	1
GCF_000800845.1	NC_049942.1	0.1109904961711947	7	1	1
GCF_000800845.1	NC_002167.1	0.1075555723346421	3	1	1
GCF_000800845.1	NC_004813.1	0.0977223821853961	7	1	1
GCF_000800845.1	NC_031940.1	0.0976103945718901	9	0	0
GCF_000800845.1	NC_019767.1	0.0942395816212177	2	1	1
GCF_000800845.1	NC_019714.1	0.0924113145082765	1	1	1
GCF_000800845.1	NC_049920.1	0.0910438402631443	3	1	1
GCF_000800845.1	NC_004913.3	0.0898005144823439	5	1	1
GCF_000800845.1	KJ909655.1	0.0879336179400363	5	1	1
GCF_000800845.1	NC_049945.1	0.087887394077685	5	1	1
GCF_000800845.1	NC_049921.1	0.086412593876372	4	1	1
GCF_000800845.1	NC_004914.3	0.0857333843651325	5	1	1
GCF_000800845.1	NC_049925.1	0.08571586554076	4	1	1
GCF_000800845.1	NC_000924.1	0.0854936516945029	5	1	1
GCF_000800845.1	NC_000902.1	0.0821730117160578	5	1	1
GCF_000800845.1	NC_016160.1	0.0813848792995281	1	1	1
GCF_000800845.1	NC_019706.1	0.0813467826086956	3	1	1
GCF_000800845.1	AP004402.1	0.0795150133570792	5	1	1
GCF_000800845.1	NC_027984.1	0.0791586334240685	5	1	1
GCF_000800845.1	NC_019720.1	0.0787288776065276	3	1	1
GCF_000800845.1	NC_005344.1	0.0768416002868632	2	0	0
GCF_000800845.1	AF547987.1	0.0768416002868632	2	0	0
GCF_000800845.1	NC_019719.1	0.0762122808707378	2	1	1
GCF_000800845.1	NC_008464.1	0.0746060651084033	3	1	1
GCF_000800845.1	NC_041935.1	0.0738805847418912	5	1	1
GCF_000800845.1	NC_011976.1	0.0738456388320624	3	0	0
GCF_000800845.1	NC_010237.1	0.0718922659515734	5	1	1
GCF_000800845.1	NC_049924.1	0.0703850847457627	5	1	1
GCF_000800845.1	NC_019768.1	0.0653995794347448	4	1	1
GCF_000800845.1	NC_019715.1	0.0650854030016676	4	1	1
GCF_000800845.1	NC_002166.1	0.065019459645162	4	1	1
GCF_000800845.1	NC_049919.1	0.0638957749658891	4	1	1
GCF_000800845.1	NC_019769.1	0.0625818047428395	3	1	1
GCF_000800845.1	NC_028696.2	0.0558544438531133	5	0	0
GCF_000800845.1	NC_049923.1	0.0527167579681274	5	1	1
GCF_000800845.1	NC_019705.1	0.0521686369617379	7	1	1
GCF_000800845.1	NC_049922.1	0.0505500859571487	5	1	1
GCF_000800845.1	NC_049926.1	0.0464277417282364	5	1	1
GCF_000800845.1	NC_047875.1	0.0452617663275023	5	0	0
GCF_000800845.1	NC_013059.1	0.0442238584502745	6	0	0
GCF_000800845.1	NC_019709.1	0.041721990521327	4	1	1
GCF_000800845.1	NC_049343.1	0.0377854444478072	9	1	1
GCF_000800845.1	NC_019708.1	0.0315719601010772	10	1	1
GCF_000800845.1	NC_025434.1	0.0303367594379495	4	0	0
GCF_000800845.1	NC_029120.1	0.0288031083367556	6	0	0
GCF_000800845.1	NC_041848.1	0.0275372307692307	13	1	1
GCF_000800845.1	KC618326.1	0.0275372307692307	13	1	1
GCF_000800845.1	NC_028943.1	0.0272008174573314	13	1	1
GCF_000800845.1	NC_030919.1	0.0208925493894101	9	0	0
GCF_000800845.1	NC_005841.1	0.0202262581237467	8	0	0
GCF_000800845.1	NC_028656.1	0.019146469410962	7	1	1
GCF_000800845.1	NC_002371.2	0.0190606557377049	8	0	0
GCF_000800845.1	BK000583.1	0.0190606557377049	8	0	0
GCF_000800845.1	AF527608.1	0.0190606557377049	8	0	0
GCF_000800845.1	NC_031019.1	0.0190219043746561	8	0	0
GCF_000800845.1	NC_031946.1	0.01790337512054	9	0	0
GCF_000800845.1	NC_004348.1	0.0164303153961503	9	0	0
GCF_000800845.1	NC_042346.1	0.0162570906847624	9	0	0
GCF_000800845.1	NC_014900.1	0.0161908007612355	10	0	0
GCF_000800845.1	NC_011802.1	0.0137167568727498	14	0	0
GCF_000829055.1	NC_005893.1	0.9348628593678188	1	1	1
GCF_000829055.1	NC_007501.1	0.3957453282509736	1	0	1
GCF_000829055.1	NC_004112.1	0.203879810647071	1	1	1
GCF_000829055.1	NC_048625.1	0.1464017204133156	1	0	1
GCF_000829055.1	NC_048737.1	0.125960179759829	1	0	1
GCF_000829055.1	NC_011104.1	0.0961171642201605	1	0	1
GCF_000829055.1	NC_048680.1	0.0737769814731134	1	1	1
GCF_000829055.1	NC_022756.1	0.0579001492756101	1	0	1
GCF_000829055.1	NC_028835.1	0.0556521576217387	2	0	1
GCF_000829055.1	NC_028888.1	0.0530556589147286	2	0	1
GCF_000829055.1	NC_022757.1	0.0515622880658436	1	0	1
GCF_000829055.1	NC_028783.1	0.0367260080205081	2	0	1
GCF_000829055.1	NC_031125.1	0.035287598829411	2	1	1
GCF_000829055.1	NC_031036.1	0.0349196355651876	1	1	1
GCF_000829055.1	NC_028911.1	0.0337431109550561	2	0	1
GCF_000832635.1	NC_048641.1	0.4019239168960969	4	0	1
GCF_000832635.1	NC_031055.1	0.3968738139949284	4	0	1
GCF_000832635.1	NC_048633.1	0.3429512864685877	4	0	1
GCF_000832635.1	DQ289556.1	0.0470388087656864	2	1	1
GCF_000832635.1	DQ222851.1	0.0454735723064317	2	1	1
GCF_000832635.1	NC_007458.1	0.0446947856548465	2	0	1
GCF_000832635.1	NC_007814.1	0.0380000229104123	2	1	1
GCF_000832635.1	NC_007734.1	0.0370278503437981	2	1	1
GCF_000832635.1	NC_004821.1	0.0336556768558952	5	0	1
GCF_000832635.1	NC_019502.1	0.0158052690254724	7	0	1
GCF_000832845.1	DQ289556.1	0.1900477724560511	1	1	1
GCF_000832845.1	NC_007734.1	0.171798101157413	1	1	1
GCF_000832845.1	DQ222851.1	0.1247339543902772	1	0	1
GCF_000832845.1	NC_007458.1	0.122663052371621	1	1	1
GCF_000832845.1	NC_007814.1	0.1203340888502659	1	1	1
GCF_000832845.1	NC_023599.1	0.0480319601774476	3	0	1
GCF_000832845.1	NC_018085.1	0.0478358573061535	3	0	1
GCF_000832845.1	NC_019502.1	0.0467851138487871	4	0	1
GCF_000832845.1	NC_004821.1	0.0349098289665211	3	1	1
GCF_000834295.1	NC_049341.1	0.0682337468743989	7	0	0
GCF_000834295.1	NC_049344.1	0.0567198201314424	7	0	0
GCF_000834295.1	NC_049342.1	0.0543819010184027	16	0	0
GCF_000959125.1	NC_005284.1	0.7219826136881438	1	1	1
GCF_000959125.1	JX681814.1	0.6361885192762441	1	1	1
GCF_000959125.1	CP008753.1	0.6361626079562063	1	1	1
GCF_000959125.1	NC_007145.2	0.636154714524828	1	1	1
GCF_000959125.1	NC_009234.1	0.6168116560812512	1	0	1
GCF_000959125.1	NC_055911.1	0.5869878044901529	1	1	1
GCF_000959125.1	NC_009236.1	0.4218748176614882	2	1	1
GCF_000959125.1	NC_003309.1	0.359654478106908	3	0	1
GCF_000959125.1	NC_009235.2	0.3208054862965855	3	1	1
GCF_000959125.1	NC_015266.1	0.0257727510787819	1	0	1
GCF_000959205.1	NC_003309.1	0.409871526801941	1	0	1
GCF_000959205.1	NC_005284.1	0.3881397918527294	2	1	1
GCF_000959205.1	NC_009235.2	0.3395256933886675	1	1	1
GCF_000959205.1	JX681814.1	0.3263425676860536	3	1	1
GCF_000959205.1	CP008753.1	0.3263286157689138	3	1	1
GCF_000959205.1	NC_007145.2	0.32632522702516	3	1	1
GCF_000959205.1	NC_009234.1	0.3113971293472483	3	0	1
GCF_000959205.1	NC_009236.1	0.2521858119378577	3	1	1
GCF_000959205.1	NC_055911.1	0.1951454682323004	3	1	1
GCF_000959205.1	NC_015266.1	0.0234901846874614	3	0	1
GCF_000959205.1	NC_007497.1	0.0169949411449973	1	0	1
