host	virus	score	rank	species_tag	genus_tag
GCF_007632255.1	NC_028699.1	0.0052330265095729	42	0	0
GCF_007632255.1	NC_003356.1	0.0048758867880211	28	0	0
GCF_007632255.1	NC_016158.1	0.0045828110375988	22	0	0
GCF_007632255.1	JF314845.1	0.0045665734139518	19	0	0
GCF_007632255.1	NC_031940.1	0.0043952703069466	38	0	0
GCF_007632255.1	NC_049941.1	0.0040567019853924	47	0	0
GCF_007632255.1	NC_011356.1	0.00334648990819	52	0	0
GCF_007632255.1	NC_049923.1	0.0033063663204325	31	0	0
GCF_007632255.1	NC_019541.1	0.0032250751697381	4	0	0
GCF_007632255.1	NC_019442.1	0.0031806671843761	32	0	0
GCF_007632255.1	NC_028685.1	0.0031122941560197	35	0	0
GCF_007632255.1	NC_041866.1	0.0030751930635838	4	0	0
GCF_007632255.1	NC_029120.1	0.0030537517864476	36	0	0
GCF_007632255.1	NC_041935.1	0.0030329755922469	37	0	0
GCF_007632255.1	NC_014900.1	0.0030327589908749	42	0	0
GCF_007632255.1	NC_049925.1	0.0030187908411822	37	0	0
GCF_007632255.1	AP004402.1	0.00300974888691	37	0	0
GCF_007632255.1	NC_025434.1	0.003000114515383	38	0	0
GCF_007632255.1	NC_028660.1	0.0029736747767674	34	0	0
GCF_007632255.1	NC_049922.1	0.002959108910891	37	0	0
GCF_007632255.1	NC_049951.1	0.0029162925016083	51	0	0
GCF_007632255.1	NC_022749.1	0.0028673202877408	59	0	0
GCF_007632255.1	NC_042057.1	0.0028513425742574	49	0	0
GCF_007632255.1	NC_049955.1	0.0026601044776119	52	0	0
GCF_007632255.1	NC_019723.1	0.0025991480144404	53	0	0
GCF_007632255.1	NC_019711.1	0.002588265098968	50	0	0
GCF_007632255.1	NC_001416.1	0.0025234810935631	49	0	0
GCF_007632255.1	NC_021857.1	0.0024882893309222	57	0	0
GCF_007632255.1	NC_011802.1	0.00241287666007	51	0	0
GCF_007632255.1	NC_049953.1	0.0020075046586481	53	0	0
GCF_007632255.1	NC_004813.1	0.0019558960814776	52	0	0
GCF_007632255.1	NC_008464.1	0.0018444201334705	53	0	0
GCF_007632255.1	NC_049342.1	0.0016564098113785	75	0	0
GCF_007632255.1	NC_019522.1	0.0014756899327196	21	0	0
GCF_007632255.1	NC_048088.1	0.0013923336445689	5	0	0
GCF_007632255.1	NC_049918.1	0.0012383605288616	59	0	0
GCF_007632255.1	NC_049954.1	0.0012133810614738	58	0	0
GCF_007632255.1	NC_028449.1	0.0012081851216788	60	0	0
GCF_007632255.1	NC_049949.1	0.001201651922459	59	0	0
GCF_007632255.1	NC_049947.1	0.0012011581697107	66	0	0
GCF_007632255.1	NC_049952.1	0.001173045341755	56	0	0
GCF_007632255.1	NC_028656.1	0.0011644775983625	61	0	0
GCF_007632255.1	NC_049946.1	0.0011633828913114	63	0	0
GCF_007632255.1	NC_049917.1	0.0011234259909363	65	0	0
GCF_007632255.1	NC_049948.1	0.0011191335833699	63	0	0
GCF_007632255.1	NC_047960.1	0.0010550333679667	1	0	0
GCF_007632255.1	NC_005856.1	0.0009493708860759	29	0	0
GCF_007632255.1	NC_054966.1	0.0008387009279086	11	0	1
GCF_007632255.1	NC_006949.1	0.0008208767590618	62	0	0
GCF_007632255.1	NC_050154.1	0.0007119042552024	35	0	0
GCF_007632255.1	NC_049921.1	0.0006547082611207	60	0	0
GCF_007632255.1	NC_049920.1	0.0006407102842164	69	0	0
GCF_007632255.1	NC_049919.1	0.0006074800207913	61	0	0
GCF_007632255.1	NC_042128.1	0.0005635625336505	56	0	0
GCF_007814115.1	NC_022914.1	0.3538337355394755	1	1	1
GCF_007814115.1	NC_029025.1	0.0488321140931577	4	0	1
GCF_007814115.1	NC_019915.1	0.0145826820148104	7	0	1
GCF_007814115.1	NC_028821.1	0.0118177900172117	10	0	1
GCF_007814115.1	NC_055022.1	0.0052786264550778	8	0	1
GCF_007814115.1	NC_048192.1	0.0049916921146203	7	0	1
GCF_007814115.1	NC_011614.1	0.0049381724121713	6	0	1
GCF_007814115.1	NC_007051.1	0.004845532213563	7	0	1
GCF_007814115.1	NC_014460.1	0.0046981134273303	8	0	1
GCF_007814115.1	NC_028915.1	0.0045549308318682	7	0	1
GCF_007814115.1	NC_055025.1	0.0044298805277729	9	0	1
GCF_007814115.1	NC_007056.1	0.0044207315726714	5	0	1
GCF_007814115.1	NC_055020.1	0.0041179182473682	8	0	1
GCF_007814115.1	NC_055023.1	0.0040826338207088	7	0	1
GCF_007814115.1	NC_055021.1	0.004044053787318	8	0	1
GCF_007814115.1	KP209285.1	0.0038152899789421	7	0	1
GCF_007814115.1	NC_013195.1	0.0037509349623414	9	0	1
GCF_007814115.1	NC_054983.1	0.0037331671346599	6	0	1
GCF_007814115.1	NC_005356.1	0.0036924374220772	9	0	1
GCF_007814115.1	NC_003288.1	0.00362559039948	8	0	1
GCF_007814115.1	NC_054981.1	0.0036209000092072	6	0	1
GCF_007814115.1	NC_010808.1	0.0035969568355058	10	0	1
GCF_007814115.1	NC_009763.3	0.003583742815256	8	0	1
GCF_007814115.1	NC_028669.1	0.0035804933506928	6	0	1
GCF_007814115.1	NC_007058.1	0.0035686288958405	8	0	1
GCF_007814115.1	NC_054979.1	0.003546716618725	9	0	1
GCF_007814115.1	NC_007063.1	0.0035366255696143	11	0	1
GCF_007814115.1	NC_007050.1	0.0035271788270894	9	0	1
GCF_007814115.1	NC_012784.1	0.0034613903623123	9	0	1
GCF_007814115.1	NC_007065.1	0.0033679903314917	10	0	1
GCF_007814115.1	NC_011612.1	0.0015039899435426	10	0	1
GCF_007814115.1	NC_020490.2	0.001476010869079	9	0	1
GCF_007814115.1	NC_020197.1	0.0014229811866859	9	0	0
GCF_007814115.1	LC513943.1	0.0011752218743788	3	0	0
GCF_007814115.1	NC_023582.1	0.0011187941612473	7	0	1
GCF_007814115.1	NC_024355.1	0.0011023690214725	7	0	1
GCF_007814115.1	NC_007052.1	0.0008874475044155	11	0	1
GCF_008244845.1	NC_010393.1	4.792829382198954	1	1	1
GCF_008244845.1	NC_010392.1	3.2766337258460334	2	1	1
GCF_008244845.1	NC_004313.1	1.2080717088844055	2	1	1
GCF_008244845.1	NC_019545.1	0.5649984668989546	3	1	1
GCF_008244845.1	NC_031940.1	0.5536739422294024	4	1	1
GCF_008244845.1	NC_022749.1	0.3088471552895015	6	0	0
GCF_008244845.1	NC_021857.1	0.2955539317661242	5	0	0
GCF_008244845.1	NC_027339.1	0.2057322305868869	8	0	0
GCF_008244845.1	NC_028699.1	0.1805576067746686	8	1	1
GCF_008244845.1	NC_010391.1	0.1802356393511692	3	1	1
GCF_008244845.1	NC_049946.1	0.171183208997722	12	0	0
GCF_008244845.1	NC_003356.1	0.1677089841456253	7	0	0
GCF_008244845.1	NC_009514.1	0.1661428059803066	11	0	0
GCF_008244845.1	NC_019716.1	0.1632838571107616	13	0	0
GCF_008244845.1	NC_049955.1	0.1327752695346795	14	0	0
GCF_008244845.1	NC_049954.1	0.128322603198846	15	0	0
GCF_008244845.1	NC_049953.1	0.1245687455531086	14	0	0
GCF_008244845.1	NC_049948.1	0.1228776048358137	12	0	0
GCF_008244845.1	NC_049947.1	0.1195296950945335	13	0	0
GCF_008244845.1	KF030445.1	0.1165369028156221	11	0	0
GCF_008244845.1	NC_003444.1	0.0964888169606732	8	0	0
GCF_008244845.1	NC_049941.1	0.0894839515824846	13	0	0
GCF_008244845.1	NC_049949.1	0.0824045487844061	18	0	0
GCF_008244845.1	NC_019704.1	0.0716511954929577	15	0	0
GCF_008244845.1	NC_049951.1	0.0701197121685053	16	0	0
GCF_008244845.1	NC_042057.1	0.0700815599301106	17	0	0
GCF_008244845.1	NC_029015.2	0.0682714554298845	3	1	1
GCF_008244845.1	NC_028701.2	0.0682714554298845	3	1	1
GCF_008244845.1	NC_019711.1	0.064998471493825	18	0	0
GCF_008244845.1	NC_019723.1	0.0638830104056062	18	0	0
GCF_008244845.1	NC_001416.1	0.0633715665333388	16	0	0
GCF_008244845.1	NC_049952.1	0.0583252121485552	17	0	0
GCF_008244845.1	NC_019717.1	0.0571690428955605	15	0	0
GCF_008244845.1	NC_005841.1	0.0372382952815829	12	1	1
GCF_008244845.1	NC_049945.1	0.0367367173157703	17	0	0
GCF_008244845.1	NC_011802.1	0.0349535013471304	12	1	1
GCF_008244845.1	NC_049944.1	0.0349450964142267	16	0	0
GCF_008244845.1	NC_049942.1	0.0349411832581558	16	0	0
GCF_008244845.1	NC_011356.1	0.0348872755756339	16	0	0
GCF_008244845.1	NC_047875.1	0.0336524259435617	13	1	1
GCF_008244845.1	NC_049943.1	0.0325735854527669	17	0	0
GCF_008244845.1	NC_011357.1	0.0318186589859526	18	0	0
GCF_008244845.1	NC_019488.1	0.0294915942198903	29	1	1
GCF_008244845.1	NC_010463.1	0.0284735959991689	31	1	1
GCF_008244845.1	NC_004813.1	0.025616954945624	17	0	0
GCF_008244845.1	NC_029003.2	0.0246010348770726	28	1	1
GCF_008244845.1	NC_002371.2	0.0236403221167673	15	1	1
GCF_008244845.1	BK000583.1	0.0236403221167673	15	1	1
GCF_008244845.1	AF527608.1	0.0236403221167673	15	1	1
GCF_008244845.1	NC_049925.1	0.0215078223449171	12	0	0
GCF_008244845.1	NC_019710.1	0.020874247605011	21	0	0
GCF_008244845.1	NC_031019.1	0.0206432275347413	16	1	1
GCF_008244845.1	NC_021774.1	0.0192996839486248	28	1	1
GCF_008244845.1	NC_030919.1	0.0184090551181102	18	1	1
GCF_008244845.1	NC_028696.2	0.0171123228022642	25	1	1
GCF_008244845.1	NC_047753.1	0.0166357230917819	32	1	1
GCF_008244845.1	NC_049920.1	0.0161690784807524	17	0	0
GCF_008244845.1	NC_006949.1	0.0161634093816631	19	1	1
GCF_008244845.1	NC_049923.1	0.0158144537919749	19	0	0
GCF_008244845.1	NC_041935.1	0.0154336970567121	19	0	0
GCF_008244845.1	NC_031946.1	0.0152431941250649	14	1	1
GCF_008244845.1	NC_049922.1	0.0149860701665021	20	0	0
GCF_008244845.1	NC_004348.1	0.0138867100961183	16	1	1
GCF_008244845.1	NC_049921.1	0.0138122341263589	18	0	0
GCF_008244845.1	NC_000924.1	0.0132171973406842	21	0	0
GCF_008244845.1	AP004402.1	0.0125022961223994	21	0	0
GCF_008244845.1	NC_042346.1	0.0124249732264034	21	1	1
GCF_008244845.1	NC_031129.1	0.0122272769104355	11	1	1
GCF_008244845.1	KJ909655.1	0.0105795505176897	23	0	0
GCF_008244845.1	NC_004914.3	0.0103148339871782	24	0	0
GCF_008244845.1	NC_000902.1	0.010096461061337	23	0	0
GCF_008244845.1	NC_027984.1	0.0098830965549525	24	0	0
GCF_008244845.1	NC_002166.1	0.0093469875585875	30	0	0
GCF_008244845.1	NC_010237.1	0.0089614663617004	25	0	0
GCF_008244845.1	NC_004913.3	0.0088397691511041	25	0	0
GCF_008244845.1	NC_042128.1	0.0082066644667141	14	0	0
GCF_008244845.1	NC_007804.2	0.0081625930851063	11	0	0
GCF_008244845.1	KP869108.1	0.0081355467196819	11	0	0
GCF_008244845.1	NC_049924.1	0.0078586206471494	26	0	0
GCF_008244845.1	CP000711.1	0.0076706643121844	27	0	0
GCF_008244845.1	NC_019934.1	0.0071513995693632	20	0	0
GCF_008244845.1	NC_019721.1	0.0071500726972944	20	0	0
GCF_008244845.1	NC_021190.1	0.0061236741061755	32	0	0
GCF_008244845.1	NC_049917.1	0.0059411023169719	23	0	0
GCF_008244845.1	NC_011976.1	0.005913922261484	31	1	1
GCF_008244845.1	NC_042564.1	0.0058400717043574	2	1	1
GCF_008244845.1	NC_004775.2	0.0056108620689655	11	1	1
GCF_008244845.1	NC_054636.1	0.0055885512550049	3	0	0
GCF_008244845.1	NC_005882.1	0.0053580668335691	16	0	0
GCF_008244845.1	NC_009237.1	0.0049641854937777	23	0	0
GCF_008244845.1	NC_014900.1	0.0044284475186649	31	1	1
GCF_008244845.1	NC_025434.1	0.0042617942869902	32	0	0
GCF_008244845.1	NC_049390.1	0.004152459814905	49	0	0
GCF_008244845.1	NC_013059.1	0.003924183038438	29	1	1
GCF_008244845.1	NC_028660.1	0.0037848834275415	27	0	0
GCF_008244845.1	NC_028449.1	0.0036761498529157	30	0	0
GCF_008244845.1	NC_049918.1	0.00356965075782	33	0	0
GCF_008244845.1	NC_028656.1	0.0035431607914487	31	0	0
GCF_008244845.1	NC_002730.1	0.0034727179674648	39	0	0
GCF_008244845.1	NC_028685.1	0.0034366508090563	32	0	0
GCF_008244845.1	NC_029120.1	0.0033510455852156	34	0	0
GCF_008244845.1	NC_019442.1	0.0031723027609338	33	0	0
GCF_008244845.1	NC_016761.1	0.0031640988522386	21	1	1
GCF_008244845.1	KC911857.1	0.0031636899377083	21	1	1
GCF_008244845.1	KC911856.1	0.0031636899377083	21	1	1
GCF_008244845.1	JQ691610.1	0.0031636899377083	21	1	1
GCF_008244845.1	NC_019706.1	0.0028800074801309	39	0	0
GCF_008244845.1	NC_019720.1	0.0027925367180417	39	0	0
GCF_008244845.1	NC_001901.1	0.0027471999999999	40	0	0
GCF_008244845.1	NC_047750.1	0.0025147584705402	4	0	0
GCF_008244845.1	NC_028853.1	0.002468149686489	3	0	0
GCF_008244845.1	NC_028956.1	0.002370586317344	3	0	0
GCF_008244845.1	NC_028898.1	0.00236842635052	4	0	0
GCF_008244845.1	NC_054651.1	0.0023571896629309	8	0	0
GCF_008244845.1	NC_008464.1	0.0023159235034363	43	0	0
GCF_008244845.1	NC_054648.1	0.002293535791757	7	1	1
GCF_008244845.1	JF314845.1	0.0021117227687031	28	0	0
GCF_008244845.1	NC_031924.1	0.0021044333950046	7	0	0
GCF_008244845.1	NC_049919.1	0.0020922500162432	41	0	0
GCF_008244845.1	NC_005344.1	0.0019644141075224	38	0	0
GCF_008244845.1	AF547987.1	0.0019644141075224	38	0	0
GCF_008244845.1	NC_001317.1	0.0017959051724137	71	0	0
GCF_008244845.1	NC_019927.1	0.0017390586209069	38	0	0
GCF_008244845.1	NC_047833.1	0.0017360996942097	66	0	0
GCF_008244845.1	NC_041848.1	0.0016217948717948	74	0	0
GCF_008244845.1	KC618326.1	0.0016217948717948	74	0	0
GCF_008244845.1	NC_019445.1	0.0015808360128617	29	0	0
GCF_008244845.1	NC_027398.1	0.0015486448815239	35	0	0
GCF_008244845.1	NC_022752.1	0.0014953141919606	5	1	1
GCF_008244845.1	NC_019709.1	0.0014819633363004	50	0	0
GCF_008244845.1	NC_042097.1	0.0014541439806412	2	1	1
GCF_008244845.1	NC_025830.1	0.0014280189849344	5	0	0
GCF_008244845.1	NC_055709.1	0.0014220925215329	1	0	0
GCF_008244845.1	NC_005284.1	0.0013633463956985	21	0	0
GCF_008244845.1	NC_049451.1	0.0013209665797721	71	0	0
GCF_008244845.1	NC_019719.1	0.0011919668657291	49	0	0
GCF_008244845.1	NC_019768.1	0.0011864338767242	55	0	0
GCF_008244845.1	NC_049510.1	0.0011220455952271	8	0	0
GCF_008244845.1	NC_025448.1	0.001118776297229	1	0	0
GCF_008244845.1	NC_055826.1	0.0011186575572336	3	0	0
GCF_008244845.1	NC_025829.1	0.0011133367474954	1	0	0
GCF_008244845.1	NC_015457.1	0.0011071634351701	1	0	0
GCF_008244845.1	NC_042039.1	0.001104739811045	1	0	0
GCF_008244845.1	NC_054929.1	0.0011038104709084	1	0	0
GCF_008244845.1	NC_019503.1	0.0011033066264662	1	0	0
GCF_008244845.1	NC_054917.1	0.0011017740031479	1	0	0
GCF_008244845.1	NC_031103.1	0.0011015162391718	1	0	0
GCF_008244845.1	NC_054914.1	0.0010994963369963	1	0	0
GCF_008244845.1	NC_055723.1	0.001099127934806	1	0	0
GCF_008244845.1	NC_041919.1	0.0010922268532832	1	0	0
GCF_008244845.1	NC_054935.2	0.0010917205496059	1	0	0
GCF_008244845.1	NC_054902.1	0.0010902303318773	1	0	0
GCF_008244845.1	KM606996.1	0.0010843649417437	1	0	0
GCF_008244845.1	KM606995.1	0.0010843649417437	1	0	0
GCF_008244845.1	KM606998.1	0.0010843585023308	1	0	0
GCF_008244845.1	KM606997.1	0.0010843585023308	1	0	0
GCF_008244845.1	KM606999.1	0.0010843198674592	1	0	0
GCF_008244845.1	NC_025419.1	0.0010843134285816	1	0	0
GCF_008244845.1	NC_054937.1	0.0010721649454629	1	1	1
GCF_008244845.1	NC_041864.1	0.0010687201843432	1	0	0
GCF_008244845.1	NC_055781.1	0.0010619267831921	1	0	0
GCF_008244845.1	NC_054900.1	0.0010615685032721	1	0	0
GCF_008244845.1	NC_054934.1	0.0010599241290291	1	0	0
GCF_008244845.1	NC_025449.1	0.0010552799146195	1	0	0
GCF_008244845.1	HM137666.1	0.0010549229220932	1	0	0
GCF_008244845.1	KM607003.1	0.0010546357255305	1	0	0
GCF_008244845.1	NC_008515.1	0.0010543462535415	1	0	0
GCF_008244845.1	NC_042077.1	0.0010536348959651	1	0	0
GCF_008244845.1	KM607001.1	0.0010536031613124	1	0	0
GCF_008244845.1	NC_055724.1	0.0010535427815489	1	0	0
GCF_008244845.1	NC_054922.1	0.0010534663337111	1	0	0
GCF_008244845.1	NC_054908.1	0.0010533937605396	1	0	0
GCF_008244845.1	NC_054925.1	0.0010531210298465	1	0	0
GCF_008244845.1	NC_054938.1	0.0010508630675168	1	0	0
GCF_008244845.1	NC_054918.1	0.0010487215926018	1	0	0
GCF_008244845.1	NC_000866.4	0.0010485373261576	1	0	0
GCF_008244845.1	NC_054933.1	0.0010483093298072	1	0	0
GCF_008244845.1	NC_054923.1	0.0010482535601265	1	0	0
GCF_008244845.1	NC_027353.1	0.0010469433686693	1	0	0
GCF_008244845.1	NC_054939.1	0.0010457915538096	1	0	0
GCF_008244845.1	NC_019399.1	0.0010448606896222	1	0	0
GCF_008244845.1	NC_024125.2	0.001044712708494	1	0	0
GCF_008244845.1	NC_054901.1	0.0010441122042073	1	0	0
GCF_008244845.1	NC_054903.1	0.0010438056259533	1	0	0
GCF_008244845.1	NC_054926.1	0.0010429421768707	1	0	0
GCF_008244845.1	NC_027404.1	0.0010424382394135	1	0	0
GCF_008244845.1	NC_055780.1	0.0010384113299756	1	0	0
GCF_008244845.1	NC_019505.1	0.0010375469204335	1	0	0
GCF_008244845.1	NC_054915.1	0.001037446212791	1	0	0
GCF_008244845.1	NC_055741.1	0.0010373619848387	1	0	0
GCF_008244845.1	NC_054911.1	0.0010371654075593	1	0	0
GCF_008244845.1	NC_054927.1	0.0010370420644391	1	0	0
GCF_008244845.1	NC_054920.1	0.0010369686369834	1	0	0
GCF_008244845.1	NC_054919.1	0.001035998175658	1	0	0
GCF_008244845.1	NC_031011.1	0.001034986656252	1	0	0
GCF_008244845.1	NC_030953.1	0.0010313668326985	1	0	0
GCF_008244845.1	NC_042129.1	0.00103125845689	1	0	0
GCF_008244845.1	NC_028448.1	0.00103125845689	1	0	0
GCF_008244845.1	NC_018855.1	0.0010274905709455	1	0	0
GCF_008244845.1	NC_042130.1	0.0010257408934954	1	0	0
GCF_008244845.1	NC_028927.1	0.0010257408934954	1	0	0
GCF_008244845.1	NC_054905.1	0.0010256182837471	1	0	0
GCF_008244845.1	NC_012635.1	0.0010255814340178	1	0	0
GCF_008244845.1	NC_027979.1	0.0010255388032137	1	0	0
GCF_008244845.1	NC_027983.1	0.0010249016036073	1	0	0
GCF_008244845.1	NC_054944.1	0.0010247886252682	1	0	0
GCF_008244845.1	NC_031047.1	0.0010242167828072	1	0	0
GCF_008244845.1	NC_031085.1	0.0010232427955879	1	0	0
GCF_008244845.1	NC_054904.1	0.0010232061806474	1	0	0
GCF_008244845.1	NC_054906.1	0.0010229788153134	1	0	0
GCF_008244845.1	NC_055708.1	0.0010222812022115	1	0	0
GCF_008244845.1	NC_054945.1	0.0010217710243646	1	0	0
GCF_008244845.1	NC_054943.1	0.0010215412279664	1	0	0
GCF_008244845.1	NC_042078.1	0.0010207742457409	1	0	0
GCF_008244845.1	NC_054913.1	0.0010199915597268	1	0	0
GCF_008244845.1	NC_024794.1	0.0010190597544794	1	0	0
GCF_008244845.1	NC_004928.1	0.0010175879684888	1	0	0
GCF_008244845.1	NC_041863.1	0.001017017418051	1	0	0
GCF_008244845.1	NC_054941.1	0.0010168718615441	1	0	0
GCF_008244845.1	NC_029091.1	0.0010167884292917	1	0	0
GCF_008244845.1	NC_054909.1	0.0010165836320014	1	0	0
GCF_008244845.1	NC_054940.1	0.0010114897504978	1	0	0
GCF_008244845.1	NC_055749.1	0.0010107415157532	1	0	0
GCF_008244845.1	NC_054916.1	0.0010087196759953	1	0	0
GCF_008244845.1	NC_055748.1	0.0010064817913682	2	0	0
GCF_008244845.1	NC_054899.1	0.0010058654537033	1	0	0
GCF_008244845.1	NC_055734.1	0.0010044728548918	1	0	0
GCF_008244845.1	NC_054936.1	0.0010041343894467	1	1	1
GCF_008244845.1	NC_025437.1	0.0010019446120358	1	0	0
GCF_008244845.1	NC_041990.1	0.0010000647522522	1	0	0
GCF_008244845.1	NC_041920.1	0.0009949296932818	1	0	0
GCF_008244845.1	NC_031090.1	0.0009921731389391	1	0	0
GCF_008244845.1	KM607002.1	0.0009899205428192	1	0	0
GCF_008244845.1	NC_055768.1	0.000987497386706	2	0	0
GCF_008244845.1	NC_028686.1	0.0009855017948085	2	0	0
GCF_008244845.1	NC_031030.1	0.0009854670117338	1	0	0
GCF_008244845.1	NC_054932.1	0.0009823799847751	1	0	0
GCF_008244845.1	NC_055715.1	0.0009680229174898	2	0	0
GCF_008244845.1	NC_031087.1	0.000967517828278	2	0	0
GCF_008244845.1	NC_054928.1	0.0009488805597201	1	0	0
GCF_008244845.1	NC_054910.1	0.0009466397072982	1	0	0
GCF_008244845.1	NC_054921.1	0.0009457409186323	1	0	0
GCF_008244845.1	NC_031095.1	0.0009386547600706	1	0	0
GCF_008244845.1	NC_055718.1	0.000925667363456	1	0	0
GCF_008244845.1	NC_014662.1	0.0009169464177842	1	0	0
GCF_008244845.1	NC_004456.1	0.000916709106903	5	0	0
GCF_008244845.1	AY967407.1	0.0009019402770083	2	0	0
GCF_008244845.1	NC_053007.1	0.000859529147982	1	1	1
GCF_008244845.1	NC_053003.1	0.0008587997691863	1	1	1
GCF_008244845.1	NC_053002.1	0.0008573156682027	1	0	0
GCF_008244845.1	NC_048655.1	0.0008562566627747	1	1	1
GCF_008244845.1	NC_053004.1	0.000855229177934	1	1	1
GCF_008244845.1	NC_021783.1	0.0008539879164275	1	1	1
GCF_008244845.1	NC_048683.1	0.0008473951268525	1	1	1
GCF_008244845.1	NC_053000.1	0.0008450883463041	1	1	1
GCF_008244845.1	NC_053001.1	0.0008407356948228	1	1	1
GCF_008244845.1	NC_054639.1	0.0008355664338615	9	1	1
GCF_008244845.1	NC_028750.1	0.0008245780067128	1	0	0
GCF_008244845.1	NC_041980.1	0.000813394610213	1	0	0
GCF_008244845.1	NC_023561.1	0.0008125498049354	1	0	0
GCF_008244845.1	NC_041981.1	0.0007997450796626	1	0	0
GCF_008244845.1	NC_048645.1	0.0007914197867425	1	0	0
GCF_008244845.1	NC_027381.1	0.000789905946025	4	0	0
GCF_008244845.1	NC_014467.1	0.0007839450641446	1	0	0
GCF_008244845.1	HM134276.1	0.0007839450641446	1	0	0
GCF_008244845.1	NC_019398.1	0.0007777638852255	1	0	0
GCF_008244845.1	NC_048646.1	0.000775453654238	1	0	0
GCF_008244845.1	NC_019522.1	0.000771866099806	36	0	0
GCF_008244845.1	NC_047885.1	0.0007112911409195	1	0	0
GCF_008244845.1	NC_028773.1	0.0007065678442998	1	0	0
GCF_008244845.1	NC_005859.1	0.0006957240246406	9	0	0
GCF_008244845.1	NC_055712.1	0.000660228848821	1	0	0
GCF_008244845.1	NC_055726.1	0.0006524204099433	1	0	0
GCF_008244845.1	NC_014036.1	0.0006494872044761	1	0	0
GCF_008244845.1	NC_020080.1	0.0005865665976733	1	0	0
GCF_008244845.1	NC_005066.1	0.0005566569522857	2	0	0
GCF_008244845.1	NC_009821.1	0.0005558030072441	2	0	0
GCF_008244845.1	NC_025425.1	0.0005519499583904	2	0	0
GCF_008244845.1	NC_041936.1	0.0005476538195329	2	0	0
GCF_008244845.1	NC_048754.1	0.0005182484188334	3	0	0
GCF_008244845.1	NC_048752.1	0.0005101138945485	4	0	0
GCF_008244845.1	NC_048753.1	0.0005027616179979	5	0	0
GCF_008244845.1	NC_049499.1	0.0004356143498383	4	1	1
GCF_008244845.1	NC_049455.1	0.0004308737362602	4	0	0
GCF_008244845.1	NC_049437.1	0.0004279778107545	4	1	1
GCF_008244845.1	NC_042047.1	0.0004259783913565	3	0	0
GCF_008244845.1	NC_049497.1	0.000418940648379	4	1	1
GCF_008244845.1	NC_049382.1	0.0004186105984207	20	1	1
GCF_008244845.1	NC_049501.1	0.0004132127272125	3	1	1
GCF_008244845.1	NC_049428.1	0.0004086651558494	4	1	1
GCF_008244845.1	NC_049443.1	0.0004018192238098	21	1	1
GCF_008244845.1	NC_049502.1	0.0003996753987062	16	1	1
GCF_008244845.1	NC_049396.1	0.0003985140339112	4	1	1
GCF_008244845.1	NC_047900.1	0.0003984083292092	5	0	0
GCF_008244845.1	NC_019452.1	0.000398404627525	3	0	0
GCF_008244845.1	NC_029042.1	0.0003978838637276	7	1	1
GCF_008244845.1	NC_015296.1	0.0003973062695385	23	1	1
GCF_008244845.1	NC_049504.1	0.000396818650082	21	1	1
GCF_008244845.1	NC_025446.1	0.000396682431917	23	0	0
GCF_008244845.1	NC_027119.1	0.0003962038883033	4	1	1
GCF_008244845.1	NC_049439.1	0.0003958721055636	21	1	1
GCF_008244845.1	NC_019530.1	0.0003954832208384	4	1	1
GCF_008244845.1	NC_049505.1	0.0003951451367781	4	1	1
GCF_008244845.1	NC_013693.1	0.0003949300659468	4	0	0
GCF_008244845.1	NC_031128.1	0.0003947426952005	4	1	1
GCF_008244845.1	NC_049495.1	0.0003947277132212	21	1	1
GCF_008244845.1	NC_049506.1	0.0003943709789546	21	1	1
GCF_008244845.1	NC_048186.1	0.0003934335811155	4	0	0
GCF_008244845.1	NC_049496.1	0.0003927278906427	22	1	1
GCF_008244845.1	NC_049507.1	0.0003926957616185	3	1	1
GCF_008244845.1	NC_049508.1	0.0003921454426625	3	1	1
GCF_008244845.1	NC_047932.1	0.0003902875619415	5	0	0
GCF_008244845.1	NC_022343.1	0.0003900301891981	3	0	0
GCF_008244845.1	NC_047901.1	0.0003890964579319	6	0	0
GCF_008244845.1	NC_016570.1	0.0003890395666988	4	0	0
GCF_008244845.1	NC_049384.1	0.0003881499819613	4	0	0
GCF_008244845.1	NC_049462.1	0.0003879617854584	6	0	0
GCF_008244845.1	NC_031045.1	0.0003876816065376	24	1	1
GCF_008244845.1	NC_049427.1	0.0003857656692238	24	0	0
GCF_008244845.1	NC_049472.1	0.0003805931776485	6	0	0
GCF_008244845.1	NC_031127.1	0.0002741407453865	3	0	0
GCF_008244845.1	NC_042056.1	0.0002731276949688	3	0	0
GCF_008244845.1	NC_031120.1	0.0002587688007729	4	0	0
GCF_008244845.1	NC_023557.1	0.0002346074279559	4	0	0
GCF_008244845.1	NC_041974.1	0.0002346039662397	4	0	0
GCF_008244845.1	NC_041973.1	0.0002345226453083	4	0	0
GCF_008244845.1	NC_048016.1	0.0002253619105939	2	0	0
GCF_008244845.1	NC_031010.1	0.0002240448070132	2	0	0
GCF_008244845.1	NC_016571.1	0.0002233525426942	15	0	0
GCF_008244845.1	NC_048673.1	0.0002139817073966	25	0	0
GCF_008244845.1	NC_048674.1	0.0002138933328696	25	0	0
GCF_008632635.1	NC_019541.1	0.0541989030949651	2	1	1
GCF_008632635.1	NC_041866.1	0.0447283043615344	2	1	1
GCF_008632635.1	NC_031098.1	0.0210848472355149	1	1	1
GCF_008639165.1	NC_048153.1	0.0156524121171954	1	1	1
